book_id,book_title,news_id,news_title,similarity_score,rank
755,Wild Swans,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0235,2
755,Wild Swans,5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0199,3
756,Until Friday Night (The Field Party #1),37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0885,1
756,Until Friday Night (The Field Party #1),22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0335,2
756,Until Friday Night (The Field Party #1),16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0238,3
757,This Is Where It Ends,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0477,1
757,This Is Where It Ends,31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.04,2
757,This Is Where It Ends,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0138,3
758,The Darkest Lie,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0105,1
758,The Darkest Lie,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0102,2
758,The Darkest Lie,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.01,3
759,My Kind of Crazy,5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0294,1
759,My Kind of Crazy,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0117,2
759,My Kind of Crazy,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0094,3
760,Don't Get Caught,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.024,1
760,Don't Get Caught,45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0211,2
760,Don't Get Caught,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0207,3
761,Catching Jordan (Hundred Oaks),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0315,1
761,Catching Jordan (Hundred Oaks),22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0193,2
761,Catching Jordan (Hundred Oaks),21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.004,3
762,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0085,1
762,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0082,2
762,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0076,3
763,The Epidemic (The Program 0.6),29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0404,1
763,The Epidemic (The Program 0.6),16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0186,2
763,The Epidemic (The Program 0.6),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0168,3
764,Stars Above (The Lunar Chronicles #4.5),31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0226,1
764,Stars Above (The Lunar Chronicles #4.5),24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0225,2
764,Stars Above (The Lunar Chronicles #4.5),33,"Micron Technology, Inc. Reports Results for the First Quarter of Fiscal 2026 - GlobeNewswire",0.0133,3
765,No Love Allowed (Dodge Cove #1),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0478,1
765,No Love Allowed (Dodge Cove #1),31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0183,2
765,No Love Allowed (Dodge Cove #1),16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0123,3
766,"Exit, Pursued by a Bear",29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0378,1
766,"Exit, Pursued by a Bear",24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0244,2
766,"Exit, Pursued by a Bear",9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0119,3
767,The Alien Club,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0056,1
767,The Alien Club,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0045,2
767,The Alien Club,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
768,Don't Forget Steven,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0254,1
768,Don't Forget Steven,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0083,2
768,Don't Forget Steven,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0067,3
769,South of Sunshine,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0095,1
769,South of Sunshine,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0076,2
769,South of Sunshine,46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0066,3
770,My Life Next Door (My Life Next Door ),7,"England, umpire expert suggest faulty technology saved Carey - cricket.com.au",0.0191,1
770,My Life Next Door (My Life Next Door ),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.015,2
770,My Life Next Door (My Life Next Door ),21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0114,3
771,Future Shock (Future Shock #1),35,A Letter from Crawford Del Prete - International Data Corporation,0.0795,1
771,Future Shock (Future Shock #1),5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0597,2
771,Future Shock (Future Shock #1),3,UK looks to restart cooperation after U.S. suspends tech deal - The Hindu,0.0444,3
772,Nightstruck: A Novel,40,"How the Indian Construction Industry Is Transforming Through Technology, Sustainability, and Capacity Expansion - CII Blog",0.0394,1
772,Nightstruck: A Novel,46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0076,2
772,Nightstruck: A Novel,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0076,3
773,Tell the Wolves I'm Home,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0092,1
773,Tell the Wolves I'm Home,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0074,2
773,Tell the Wolves I'm Home,45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0068,3
774,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0287,1
774,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0103,2
774,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0101,3
775,Where She Went (If I Stay #2),24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0372,1
775,Where She Went (If I Stay #2),31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0244,2
775,Where She Went (If I Stay #2),45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.016,3
776,Two Summers,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0195,1
776,Two Summers,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0174,2
776,Two Summers,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0161,3
777,The Darkest Corners,45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0171,1
777,The Darkest Corners,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0064,2
777,The Darkest Corners,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0033,3
778,Tell Me Three Things,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.02,1
778,Tell Me Three Things,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0172,2
778,Tell Me Three Things,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0153,3
779,Lola and the Boy Next Door (Anna and the French Kiss #2),23,Cricket Australia Boss Slams Technology 'Howler' In Ashes Test - Barron's,0.1134,1
779,Lola and the Boy Next Door (Anna and the French Kiss #2),7,"England, umpire expert suggest faulty technology saved Carey - cricket.com.au",0.1062,2
779,Lola and the Boy Next Door (Anna and the French Kiss #2),48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
780,Kill the Boy Band,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0337,1
780,Kill the Boy Band,5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0194,2
780,Kill the Boy Band,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0042,3
781,Isla and the Happily Ever After (Anna and the French Kiss #3),37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0347,1
781,Isla and the Happily Ever After (Anna and the French Kiss #3),12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0332,2
781,Isla and the Happily Ever After (Anna and the French Kiss #3),23,Cricket Australia Boss Slams Technology 'Howler' In Ashes Test - Barron's,0.0249,3
782,An Abundance of Katherines,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,1
782,An Abundance of Katherines,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,2
782,An Abundance of Katherines,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
783,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0322,1
783,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
783,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
784,Walk the Edge (Thunder Road #2),38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0237,1
784,Walk the Edge (Thunder Road #2),29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0217,2
784,Walk the Edge (Thunder Road #2),45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0162,3
785,Two Boys Kissing,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0266,1
785,Two Boys Kissing,25,E-commerce transformation through blockchain technology - Digital Watch Observatory,0.0224,2
785,Two Boys Kissing,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0217,3
786,The New Guy (and Other Senior Year Distractions),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0215,1
786,The New Guy (and Other Senior Year Distractions),9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0157,2
786,The New Guy (and Other Senior Year Distractions),22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0154,3
787,"The Land of 10,000 Madonnas",4,2025 in review: How technology shapes our world - news.cgtn.com,0.0085,1
787,"The Land of 10,000 Madonnas",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0083,2
787,"The Land of 10,000 Madonnas",12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0077,3
788,Scarlet (The Lunar Chronicles #2),5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0268,1
788,Scarlet (The Lunar Chronicles #2),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0075,2
788,Scarlet (The Lunar Chronicles #2),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0072,3
789,Legend (Legend #1),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0323,1
789,Legend (Legend #1),18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0196,2
789,Legend (Legend #1),9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0161,3
790,Lady Renegades (Rebel Belle #3),29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.021,1
790,Lady Renegades (Rebel Belle #3),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.01,2
790,Lady Renegades (Rebel Belle #3),12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0093,3
791,Golden (Heart of Dread #3),50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0207,1
791,Golden (Heart of Dread #3),29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0102,2
791,Golden (Heart of Dread #3),1,"AI fuels blue-collar productivity boom across manufacturing, Palantir technology chief tells Fox Business - Fox Business",0.0093,3
792,Cinder (The Lunar Chronicles #1),25,E-commerce transformation through blockchain technology - Digital Watch Observatory,0.0435,1
792,Cinder (The Lunar Chronicles #1),36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0423,2
792,Cinder (The Lunar Chronicles #1),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.011,3
793,Boy Meets Boy,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0172,1
793,Boy Meets Boy,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0123,2
793,Boy Meets Boy,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0041,3
794,Annie on My Mind,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0294,1
794,Annie on My Mind,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0197,2
794,Annie on My Mind,27,Using AI Physics for Technology Computer-Aided Design Simulations - NVIDIA Developer,0.0177,3
795,New Moon (Twilight #2),38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0528,1
795,New Moon (Twilight #2),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0039,2
795,New Moon (Twilight #2),36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0037,3
796,Girl Online On Tour (Girl Online #2),40,"How the Indian Construction Industry Is Transforming Through Technology, Sustainability, and Capacity Expansion - CII Blog",0.0173,1
796,Girl Online On Tour (Girl Online #2),21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0056,2
796,Girl Online On Tour (Girl Online #2),49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
797,The Haters,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0412,1
797,The Haters,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.019,2
797,The Haters,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.018,3
798,The Art of Not Breathing,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0224,1
798,The Art of Not Breathing,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0179,2
798,The Art of Not Breathing,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0134,3
799,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,43,Credo Technology Stock Is Down 28% in Two Weeks. Is the Dip Worth Buying? - The Motley Fool,0.0336,1
799,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0122,2
799,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0106,3
800,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,20,KBR methanol technology chosen for Saudi Arabia’s first biomethanol plant - Bioenergy Insight,0.0194,1
800,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0112,2
800,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0111,3
801,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,6,Ashes 2025-26 - England have review reinstated after technology failure on Carey appeal - ESPNcricinfo,0.0287,1
801,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0249,2
801,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0248,3
802,Tipping Point for Planet Earth: How Close Are We to the Edge?,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0562,1
802,Tipping Point for Planet Earth: How Close Are We to the Edge?,2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.0451,2
802,Tipping Point for Planet Earth: How Close Are We to the Edge?,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0374,3
803,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.1086,1
803,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0486,2
803,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0297,3
804,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,13,"Govt leveraging science and technology to boost disaster management, climate resilience - DD News",0.0918,1
804,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0499,2
804,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0435,3
805,The Origin of Species,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0277,1
805,The Origin of Species,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0271,2
805,The Origin of Species,24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0213,3
806,The Grand Design,11,Top 10 Technology Posts of 2025 - Design Milk,0.077,1
806,The Grand Design,19,ACSC Guide on Quantum Technology and Cybersecurity - Cyble,0.0713,2
806,The Grand Design,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0616,3
807,Peak: Secrets from the New Science of Expertise,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0523,1
807,Peak: Secrets from the New Science of Expertise,24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.052,2
807,Peak: Secrets from the New Science of Expertise,13,"Govt leveraging science and technology to boost disaster management, climate resilience - DD News",0.0515,3
808,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0619,1
808,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0475,2
808,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",35,A Letter from Crawford Del Prete - International Data Corporation,0.0329,3
809,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0353,1
809,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0323,2
809,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",13,"Govt leveraging science and technology to boost disaster management, climate resilience - DD News",0.032,3
810,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.1002,1
810,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",27,Using AI Physics for Technology Computer-Aided Design Simulations - NVIDIA Developer,0.0781,2
810,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0079,3
811,Seven Brief Lessons on Physics,27,Using AI Physics for Technology Computer-Aided Design Simulations - NVIDIA Developer,0.1327,1
811,Seven Brief Lessons on Physics,19,ACSC Guide on Quantum Technology and Cybersecurity - Cyble,0.0275,2
811,Seven Brief Lessons on Physics,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0246,3
812,The Selfish Gene,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0269,1
812,The Selfish Gene,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0213,2
812,The Selfish Gene,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0185,3
813,A Light in the Attic,34,Seeing the light: Ewigbyte’s optical archive storage technology and strategy - Blocks and Files,0.0336,1
813,A Light in the Attic,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0211,2
813,A Light in the Attic,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0081,3
814,The Black Maria,34,Seeing the light: Ewigbyte’s optical archive storage technology and strategy - Blocks and Files,0.0671,1
814,The Black Maria,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0275,2
814,The Black Maria,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0246,3
815,Shakespeare's Sonnets,17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0619,1
815,Shakespeare's Sonnets,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0407,2
815,Shakespeare's Sonnets,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
816,Olio,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0133,1
816,Olio,41,Diabetes Dialogue: 2026 Technology Updates and American Diabetes Association Standards of Care - HCPLive,0.0128,2
816,Olio,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0095,3
817,You can't bury them all: Poems,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0397,1
817,You can't bury them all: Poems,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0269,2
817,You can't bury them all: Poems,2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.016,3
818,Slow States of Collapse: Poems,13,"Govt leveraging science and technology to boost disaster management, climate resilience - DD News",0.0404,1
818,Slow States of Collapse: Poems,37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0382,2
818,Slow States of Collapse: Poems,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0274,3
819,Untitled Collection: Sabbath Poems 2014,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0376,1
819,Untitled Collection: Sabbath Poems 2014,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.03,2
819,Untitled Collection: Sabbath Poems 2014,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0132,3
820,Poems That Make Grown Women Cry,5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0349,1
820,Poems That Make Grown Women Cry,20,KBR methanol technology chosen for Saudi Arabia’s first biomethanol plant - Bioenergy Insight,0.0309,2
820,Poems That Make Grown Women Cry,35,A Letter from Crawford Del Prete - International Data Corporation,0.029,3
821,Night Sky with Exit Wounds,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0059,1
821,Night Sky with Exit Wounds,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0056,2
821,Night Sky with Exit Wounds,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0055,3
822,salt.,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,1
822,salt.,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,2
822,salt.,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
823,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",33,"Micron Technology, Inc. Reports Results for the First Quarter of Fiscal 2026 - GlobeNewswire",0.08,1
823,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.026,2
823,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0158,3
824,Out of Print: City Lights Spotlight No. 14,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0212,1
824,Out of Print: City Lights Spotlight No. 14,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0146,2
824,Out of Print: City Lights Spotlight No. 14,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0123,3
825,Les Fleurs du Mal,17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.1007,1
